dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60
0.07483432,0.1777083,0.044488568,-0.2845182,0.74494535,0.00014440157,-0.020579012,0.39399782,-0.28381968,0.3514033,-0.30837086,0.5122515,-0.13812692,-0.070782974,-0.017869929,-0.49221802,0.35748112,-0.22801657,-0.36334407,-0.14586277,-0.2234321,0.22972038,0.047235407,-0.22173777,0.13024363,-0.03293399,-0.36468664,0.14931178,0.14005254,0.07848858,0.0502531,-0.00036023557,0.19829518,-0.5207471,-0.45814255,0.16086516,-0.26659435,0.34007728,-0.06973912,0.5530394,-0.3278762,-0.4460056,0.01775939,-0.9655722,-0.2945256,0.24718527,-0.37052986,-0.19870341,-0.0026307346,-0.43226883,-0.20118685,0.059064783,-0.023615152,-0.014716968,-0.19666818,0.27822775,-0.0030394308,-0.01094955,0.37914357,-0.35067993
-0.023239091,-0.07544561,-0.0060693957,-0.24473366,0.48089558,0.20583864,-0.042429578,0.46494374,0.15811619,0.07727885,-0.22645648,0.31975782,0.17521648,-0.0366162,-0.039180934,0.15233052,-0.2109668,-0.053756144,-1.2078702,0.0077993684,0.042610276,0.036519594,0.31649202,-0.0047193654,0.046277475,0.15143825,-0.29530758,-0.09847194,-0.0075163124,0.23492733,-0.49465832,-0.13990083,0.23330805,0.02266264,-1.0398041,-0.27077502,0.053078596,-0.23690997,0.0024857428,0.74965835,0.29412448,-0.20614406,0.039560176,0.13806094,-0.120549485,0.13645653,0.06375824,-0.037807513,0.026663972,-0.33979222,-1.365991,0.05812586,-0.03697396,0.1815216,0.1267477,0.0761023,0.14986317,0.029819671,-0.24398558,-0.102282435
-0.06718868,0.11984344,0.17229016,0.015323229,-0.3347212,-0.15465899,0.15030387,0.0056709014,-0.010947976,-0.1519233,-0.14552204,-0.15674378,-0.33456564,0.03728974,-0.19240639,0.16123568,0.33096963,0.2988809,-0.16753878,0.070904434,-0.37828666,0.073088504,-0.28711998,-0.04168471,-0.13862908,0.05827148,0.55246145,-0.3862277,-0.0341361,-0.15686756,-0.87670386,-0.47942406,-0.2195428,0.2526264,0.014128803,0.4982235,0.048692618,0.0379991,0.011827072,0.76159537,0.14629866,0.33504742,0.26437217,0.40148315,-0.20620821,-0.12925051,0.00023079291,0.07985309,0.3076569,0.17735115,0.465648,0.32946002,0.30599898,0.046749413,0.33024505,-0.4208135,-0.21075635,0.982233,-0.07736302,0.10947694
0.015996747,0.14236888,0.07249819,-0.47610843,0.43109894,0.09754216,0.106985696,0.5584709,0.12329556,0.19351476,-0.32595325,0.24609374,-0.1731266,-0.17591897,0.10561571,0.1347234,-0.017918516,0.28967777,0.07598569,0.06929262,-0.0486337,0.10875164,0.3195154,-0.04051181,0.048005633,0.35811704,0.07351123,-0.10713266,0.11836083,0.107169196,-0.936702,-0.33531964,0.03592872,0.10657842,-1.0313368,0.31083983,0.18739286,-0.21687959,0.078939945,0.85244834,0.21301489,-0.26615253,0.08849138,0.42948583,0.10651937,-0.028981844,0.12240492,-0.08741406,0.1438476,-0.4617258,-1.4457351,0.15237136,-0.17554535,0.14536612,0.33174187,0.10745084,-0.14733078,0.22679012,-0.10919657,-0.09461017
-0.028999336,-0.0047964435,0.034448113,-0.02111774,0.01853291,-0.07264472,0.10684023,0.26580352,0.07805441,-0.041927107,-0.16219555,0.04977542,-0.0896583,0.071508855,0.058214225,0.11993652,0.075107604,0.124394685,-1.8457432,-0.04562261,-0.15593712,-0.05624882,0.0714696,-0.08097473,0.12392923,0.08488028,0.041040942,-0.26611307,0.02200814,0.07178078,-0.7892875,-0.16010094,0.10997033,0.066938445,-0.44594172,-0.07918563,0.03609213,-0.13992026,-0.001938045,0.77834046,0.08233583,0.12464299,0.094156496,0.26139376,-0.1898683,-0.17538595,0.08564788,0.007178898,0.045972213,0.02330431,-0.51891524,0.15371558,0.09507688,0.08787571,0.25793046,-0.033790495,-0.0058431067,0.8159371,-0.18396875,0.08298057
-0.1500975,-0.02037136,0.2760683,-0.05378028,0.045120645,-0.024753945,-0.12287491,0.041728925,-0.06892581,0.021956466,-0.16329795,0.27067423,-0.03260295,-0.07599345,0.16838887,0.08151013,0.17642945,0.039896224,-1.50712,0.011401232,-0.0743397,0.03920032,0.16791573,-0.20535123,0.22394139,-0.085123405,-0.423717,0.046160378,0.013114859,0.45626384,-0.33200508,0.033877693,-0.0072421664,-0.06634355,1.082505,-0.37181917,-0.13153236,-0.21065448,-0.2865672,0.052744024,0.011524949,-0.13983771,0.0057764202,-0.9223476,-0.41805926,-0.068854176,0.09241724,0.05996028,0.06651875,-0.014012165,-0.29619786,-0.027429411,-0.010752276,-0.13989812,0.09483488,0.13889845,0.13989714,0.050125055,0.51202995,0.10305309
-0.15751632,0.363831,0.27111635,-0.06511745,-0.47073102,-0.10521755,-0.1881547,-0.22633524,-0.014077056,0.00010109693,-0.035456687,-0.054810226,-0.24119468,0.13041131,-0.30394164,0.36871588,0.071249485,0.21928212,-0.27909353,0.22464216,0.05447275,0.0843564,-0.056046836,0.072348975,-0.24130124,0.0862889,0.5467508,-0.24553888,-0.032170366,0.21187288,-0.36967084,-0.045876108,-0.10786087,0.20525658,0.4589484,0.76486075,0.21644264,-0.24290963,0.41904175,-0.4009437,0.35150084,0.070061445,0.14834026,0.57885164,0.1950717,-0.09955285,0.15792844,0.1310658,0.3530622,0.010018926,0.20190047,-0.019235974,0.06149578,0.12266614,0.35652277,-0.06234758,-0.1998318,-0.62029845,-0.15919852,0.03214173
-0.003955476,-0.07046864,-0.14777446,0.45912528,0.06950206,-0.18378232,0.2926925,-0.06613232,-0.05476657,-0.12536347,0.018823529,-0.2337734,-0.06421467,0.115683,0.042633317,-0.49779764,-0.0247516,-0.25720313,0.686803,-0.2891419,-0.09103212,-0.053193793,-0.30482352,-0.19222105,0.109708175,-0.3833733,-0.21041678,0.13597548,-0.07633551,-0.29493082,0.0006638337,0.09498056,-0.032911785,-0.27756226,0.1539462,-0.6482532,-0.26050374,0.49035406,-0.18197034,0.5232004,-0.33882362,0.25681674,-0.056879498,-0.41820124,-0.30110875,-0.018559268,-0.23787594,-0.14042872,-0.3098207,0.33896527,0.48331186,0.049319655,0.2472562,0.017484851,-0.32474756,-0.21096426,0.17571129,0.986376,-0.1679735,-0.116931036
-0.2596783,0.027829016,-0.1259569,0.40111208,-0.15633768,-0.14472947,0.06253764,-0.09580152,0.14771222,0.053457648,-0.07724681,-0.1297235,0.14249831,0.1530807,-0.00044936128,0.08859384,-0.1442657,-0.10730979,-1.5638821,-0.12812117,0.20610662,-0.09333094,-0.08003185,0.12211547,-0.016727045,-0.085099906,-0.040047448,-0.14509454,-0.17006214,-0.10015598,-0.3782962,-0.08947048,0.3822044,-0.10455359,-0.76567495,-0.16187128,0.122365,0.042168103,0.19095953,0.06771138,0.098499194,0.3157083,-0.022704285,0.64303744,0.00783333,-0.18256563,-0.011110697,0.096517526,-0.21948317,0.34088686,-0.07285465,-0.119257696,0.101169765,0.030511208,-0.08549561,0.095112324,-0.027411032,0.39749023,-0.1190739,-0.05791551
-0.18851407,0.102325134,0.22911404,0.032313168,-0.3449099,-0.12106737,-0.05616997,-0.06434843,0.06819177,-0.17376298,0.07949476,-0.023191229,-0.24748118,0.0745488,-0.007081056,0.18680114,-0.084383205,0.2699242,-2.0812879,0.11899993,-0.021466251,0.023980536,0.10412636,0.06259603,-0.013155416,0.027379345,0.120251045,-0.17707153,0.0834615,0.1125412,-0.52691734,-0.397121,-0.10592391,0.4174202,-0.084448785,0.17953756,-0.020624768,-0.37593502,-0.051531404,0.039905056,0.25412238,0.079425834,0.044844307,-0.043903727,-0.13538226,-0.14595728,0.22662169,0.085703604,0.23315468,0.21660005,-0.4442091,0.2917579,0.17902333,-0.035475582,0.31965822,-0.22009243,0.08577448,0.062419876,-0.012163851,0.12962508
-0.27387536,0.21357095,0.25777295,0.33922297,-0.37841913,-0.11282516,0.028230214,-0.30627948,0.18340446,0.042370297,-0.14858022,-0.16300239,-0.20860666,0.14720322,-0.111483224,0.23420706,-0.20448348,0.3694704,-0.52454823,0.18951117,0.28228155,-0.024466783,0.11179956,0.23611462,-0.18284765,-0.038160462,0.33525243,-0.124600545,-0.12842603,-0.069073625,-1.095326,-0.76790255,0.0033606207,0.114290036,-0.7120016,0.23877966,0.29518119,-0.17167535,0.09290502,-0.44810304,0.6841248,0.3697858,0.045120627,0.7077866,-0.01760622,-0.35914063,0.23386946,0.0551468,0.27534196,0.3856279,-0.63457555,0.06549505,0.13335565,0.065567754,0.3834933,-0.1162128,-0.30369055,-0.21039791,0.1383015,0.13092679
-0.006418608,-0.013107954,0.077412814,-0.33213168,0.21750137,0.018122362,0.12032051,0.20933224,0.13934372,0.042580962,0.19278118,-0.030225657,-0.08587853,-0.17949405,0.04417447,0.11233373,0.06557879,-0.061681945,-0.619181,0.1048664,0.13228495,0.05481089,0.349213,0.1264781,0.06924035,0.21995549,0.7226931,-0.23902248,0.047265287,-0.06857499,0.16414452,0.4272316,-0.0819508,-0.005238846,-1.1332868,0.4861535,0.16569644,-0.083395995,0.22167946,-0.6033083,0.07300666,-0.15796666,-0.08690581,0.8739603,0.14255387,0.10613737,0.305212,-0.04075669,0.06406637,-0.4495022,-0.09626748,0.0033754944,-0.3258962,0.07081166,0.03385791,0.22361426,-0.27695298,-0.8419711,0.03949188,0.19606909
-0.21340244,0.09650266,0.21422218,0.0304709,-0.52759486,0.017069051,-0.10573468,-0.2027228,0.20271032,0.06405421,-0.20144948,-0.06795918,-0.024682049,0.0057163145,-0.04612019,0.42354798,-0.15627678,0.3196324,1.1495324,0.31598613,0.39319858,-0.10695073,0.25328127,0.3224826,-0.04650125,0.17098966,0.5040526,-0.020058172,-0.022867206,-0.0011628065,-0.4686974,-0.26290244,0.1769729,0.16367793,-0.13272598,0.40673932,0.5261493,-0.3835912,0.32806432,-0.5410936,0.61035687,0.049248077,-0.070327766,1.5386446,0.28560317,-0.29355583,0.15640618,0.02114613,0.0992387,0.21099244,-0.4859837,-0.2870198,-0.11225255,-0.067813106,0.35452205,0.1848229,-0.30520454,-0.16851953,0.21539706,0.105341166
-0.059263423,0.14402118,0.04962411,0.28374952,-0.04425186,-0.10042435,0.034043502,-0.047576386,0.04453406,0.073525846,0.020424718,-0.15127121,0.08048634,-0.029846923,-0.0948366,-0.2603166,-0.29578763,-0.08661151,1.4489505,-0.026430607,0.20618035,-0.011159398,-0.045515336,0.13415298,-0.19615889,-0.42117563,0.19242196,0.46099305,0.023958426,-0.09387649,0.46046355,-0.34829265,0.20675385,0.029107757,0.056058496,-0.5227505,-0.09501468,-0.25204283,-0.109585136,-0.774824,0.12036064,0.02914317,-0.13119736,0.08557537,0.061011262,-0.22412218,-0.000113375485,-0.12667605,-0.11292812,0.13375376,-0.72623664,-0.10860731,0.05696202,0.11188189,0.038033664,0.14229758,-0.082069054,-0.9620671,-0.095149904,0.07685004
-0.10878806,0.22141697,0.22619872,0.26872998,-0.32822028,-0.045737155,-0.16148028,-0.32269713,0.1622434,0.21962056,-0.19555989,-0.10622527,-0.1740145,0.012483083,0.17366984,0.032080766,-0.24742714,0.3450122,-0.05942086,0.06388573,0.20262215,-0.015511066,0.3465532,0.116739936,0.044419333,0.25098982,-0.45698872,0.27671564,-0.0098568825,-0.0578269,-0.7963634,-0.3989913,0.014391518,-0.13766104,0.46088403,-0.01004336,0.32509577,-0.07598387,-0.21760327,-0.37040973,0.3187346,-0.114378445,-0.0950196,0.042975176,0.041617393,-0.5120747,0.1359775,-0.010051777,0.23688044,0.4084581,-0.80477184,-0.006102419,-0.08369656,-0.17412394,0.18106407,0.012679338,-0.13178428,0.08733097,0.34327847,-0.1112864
0.1188039,-0.15267673,-0.19756418,-0.125559,0.6307859,0.07837047,-0.33985826,0.13184136,-0.32697663,0.009052798,0.043518215,0.4496361,0.3535339,-0.003554741,-0.16978173,0.073461294,0.074405774,-0.18592356,-0.80393934,0.06801205,-0.11607045,0.066312626,-0.19600195,-0.0755045,-0.01563166,0.036184553,-0.97529364,-0.010809412,-0.19279256,0.39582258,0.24402893,0.0062701236,0.04433458,-0.39432734,-0.19585481,-0.17286849,-0.11742814,0.044555962,-0.18218817,0.505815,-0.104846105,-0.3544894,0.083047315,-0.8901139,-0.24555005,0.23656882,-0.30193096,0.11607747,0.05729054,-0.17869794,-0.10246586,-0.32619792,0.027153488,0.026706394,-0.38467985,0.0115873255,0.2267671,-0.040110193,0.10181475,-0.24207292
-0.023948058,-0.036675967,-0.06132093,-0.24608064,0.29996273,0.18677577,0.07474478,0.47028467,0.30115378,-0.022604011,0.034128442,0.15504682,0.16336301,-0.01293613,0.025746176,0.10538161,-0.3911154,-0.08059195,-1.2870364,0.09829992,0.2301655,0.038006082,0.29871774,0.2237815,-0.13108444,0.115584016,0.34351596,-0.05404809,0.045244616,0.080083676,-0.2750818,-0.14537641,0.08524306,0.23074698,-1.5253035,-0.21790028,0.0031976812,-0.39926857,0.11473943,-0.27979627,0.52943426,-0.028505772,-0.07561052,0.5753506,0.1260379,0.04715807,0.3648214,-0.07899985,-0.058393434,-0.46355364,-1.4014643,0.06618857,-0.14628264,0.28069857,0.31300056,0.17800128,-0.18945317,-1.0902394,-0.36905006,0.1486106
-0.11714913,0.23129831,0.30630907,0.30185878,-0.48393703,-0.13772927,0.19164006,-0.26839507,0.048388515,-0.041052423,-0.13647099,-0.31123918,-0.30550602,0.06258214,0.08591565,-0.13624503,-0.0042277835,0.22476086,1.1238358,0.04951162,-0.036142718,0.0486712,0.053291745,0.08408371,-0.14953615,-0.13776857,0.6380878,0.08053844,-0.00029877853,-0.26145706,-0.53424186,-0.7212449,-0.082415275,0.2552022,0.23688623,0.025862344,-0.053364787,-0.0146255065,-0.04286939,-0.13731065,0.32660726,0.37356532,0.03464776,0.36193904,-0.15722166,-0.30872273,0.051910434,-0.043839414,0.08932762,0.41097823,-0.11274776,0.36080897,0.16312343,0.022704415,0.305989,-0.22057953,-0.13667174,0.24107587,-0.11360651,-0.0017402684
-0.0117369965,-0.0101746,0.2894301,-0.25766498,-0.38477033,-0.12749255,-0.11594435,0.039627027,0.01017103,-0.14615002,0.02907017,-0.10913822,-0.18063655,-0.067579746,0.032652177,0.20408592,0.21804059,0.11108427,1.0734358,0.057330277,-0.06395793,-0.2121936,0.104983725,-0.16706258,0.24882735,0.4434454,0.7084469,-0.31710312,0.03818554,0.06843189,0.2641569,0.49815416,-0.23293695,0.32171434,0.51852894,0.5573237,-0.053070437,-0.09877759,0.31212705,0.014589176,-0.07421331,-0.03607014,-0.032163806,1.1247255,0.14432135,0.08251379,0.07273868,0.09893483,0.016917309,0.04656132,0.7825977,0.18501656,-0.030320708,-0.09136451,0.10387718,0.07759093,0.053701542,0.27989525,-0.02847932,0.2926737
0.03078854,0.098394744,0.01182466,-0.2485134,0.6737775,0.09844712,-0.012988905,0.39806288,-0.0033277348,0.20014098,-0.14783192,0.4278738,0.2203016,-0.08103504,-0.083921276,-0.1941477,-0.08671856,-0.06508605,1.728208,-0.13885307,0.02475081,0.22612248,0.07608218,-0.036301572,-0.04757326,0.050453182,-0.053536996,-0.035657838,-0.004760715,0.010930417,0.43905067,-0.05246751,0.15771912,-0.123398475,-1.1343306,-0.00465177,-0.12958305,0.017560383,0.06401257,0.23272297,0.19984905,-0.23918012,0.14295,0.014729042,-0.099388674,0.3646161,0.014645409,0.08998787,-0.09624001,-0.5856166,-0.5512526,0.10192023,-0.1533169,0.18972766,-0.13961707,0.25013044,-0.0068756156,-0.8507425,0.013565037,-0.0076387515
-0.060379222,-0.056226708,-0.045575805,0.15689018,0.042924613,-0.1473604,0.042483617,-0.1152975,0.077112734,-0.09155946,-0.02703423,-0.08081293,0.0022810893,0.012275664,-0.06016726,0.15718737,-0.14399251,0.11622821,0.7612636,0.10215853,0.043466154,-0.2434257,0.014541902,-0.08273936,0.22228232,0.25504246,-0.18905976,-0.24757718,-0.21216781,-0.026789853,-0.45814264,0.14683288,-0.053500496,-0.10523472,-0.72786456,0.04903145,0.2591537,0.105755776,0.08338235,0.5674423,0.026473079,0.014066543,-0.08589935,1.0161269,-0.020106867,-0.10188138,-0.069591835,0.03784503,-0.068462156,0.30847976,-0.057669956,-0.067160875,0.030776192,-0.04407966,-0.15537581,-0.19264376,0.13274893,0.99554855,-0.04568039,-0.034282897
-0.037278347,0.06815008,0.14338523,0.29882115,-0.11008666,-0.022528453,-0.0030319642,-0.17627412,0.04486474,-0.05332648,-0.20049138,-0.05274593,-0.21843147,0.11225803,0.0901517,-0.11524494,-0.11006683,0.09022336,0.5860249,0.039728206,-0.049582448,0.062485322,0.031187974,0.0039555803,0.0077694356,-0.24111354,-0.52298415,0.17163473,-0.04169787,-0.25672972,-0.680964,-0.72916555,0.023273312,-0.03968603,0.043896105,-0.434501,-0.075487375,-0.05302638,-0.4603807,0.4064444,0.26876748,0.05323509,-0.011591826,-0.30515,-0.28750804,-0.2575146,-0.04748746,-0.043714028,0.23231468,0.37746868,-0.85849094,0.149761,0.21927068,0.051463526,-0.007648118,-0.19606447,0.17734367,0.638434,-0.028224733,-0.25360343
-0.15478587,0.12849706,0.46421993,0.04004126,-0.40094864,0.004948577,-0.03846162,-0.05645487,0.30173048,0.28508276,-0.15450922,-0.09865479,-0.13158223,0.099214785,0.18365557,0.16633539,-0.078898475,0.32902724,-1.2339447,0.06877102,0.061932523,-0.10890426,0.5848676,-0.0861698,0.3910898,0.3002704,0.1310791,0.13391967,0.12440783,0.19550446,-0.5768715,0.10042714,-0.018713363,0.1518774,1.1144334,-0.033050627,0.1813336,-0.18990141,0.323351,-0.32255515,0.24657457,-0.1620709,-0.18703547,-0.08293046,-0.015907971,-0.43342495,0.3447277,-0.01070941,-0.18755545,0.020735856,-0.49124056,0.05515878,-0.18439482,-0.10074379,0.35548943,0.19899109,0.12616995,-0.34216076,0.047837023,0.31485042
0.05811368,-0.08656431,-0.24193461,0.4591852,0.037226334,0.021545758,0.30080056,0.09789957,-0.022639252,-0.1446754,0.03176534,-0.11009179,0.049867474,-0.027170835,0.23100796,-0.36947736,-0.11633074,-0.19237968,-0.9274024,-0.09111878,-0.16597433,0.037582032,-0.18619245,-0.10160854,0.008402646,-0.37728375,-0.16472104,0.41256508,-0.01551184,-0.19829997,0.0861353,-0.41420344,-0.082630895,-0.17778662,0.008571199,-0.92223704,-0.3590821,0.32357427,-0.24910998,0.17046368,-0.1622487,0.040633373,-0.19514242,-0.8299658,-0.18337072,-0.20885079,-0.20432271,-0.1781521,-0.48173186,0.13655679,-0.21442445,0.18983711,0.23478033,0.08594824,-0.10936967,-0.19264379,0.03634124,0.18051967,-0.2645456,0.07099679
0.0207593,0.043535702,0.28421167,0.03667362,-0.2416684,0.0021632463,-0.07532082,0.016102076,0.086115345,0.14478344,-0.29856354,0.0273391,-0.13612878,0.035276197,0.15213057,0.20361856,0.15959391,0.28993955,-0.9022955,0.017570157,-0.19328476,-0.12075895,0.2234196,-0.27168104,0.38285166,0.2835125,-0.34987304,0.0023871642,0.051643934,0.1612587,-0.7910812,0.05779331,-0.089833364,-0.085050546,1.1640615,-0.14959165,0.17210408,0.12855457,0.0072962325,0.65472674,-0.03363015,-0.08111905,-0.020053975,-0.31683767,-0.22798774,-0.2927002,0.025269251,0.03157119,-0.054493092,0.09124747,-0.11298819,0.06062062,0.025209025,-0.15404886,0.23960587,-0.040117435,0.10092471,0.94869965,0.20059654,0.08784386
0.014509499,-0.09230109,-0.0025705956,0.04514753,-0.09201453,0.15003575,-0.28497735,-0.29594412,0.04606877,0.061531328,0.23283675,0.009678267,-0.018257365,0.067160316,-0.041483514,0.015954493,-0.27393526,0.1761255,0.5950432,-0.120546386,0.01523855,-0.16748616,-0.03699377,0.20336267,-0.07993832,-0.002540376,-1.2212017,0.30881557,0.084023364,-0.20698729,-0.30245495,0.16008103,-0.20631471,-0.1021133,0.8345647,-0.39607257,0.21740535,0.236673,-0.66470176,-0.08492985,-0.1145301,-0.18631983,-0.19707388,-0.9115611,0.040917225,0.063931495,-0.0599805,-0.16984525,0.44092962,0.39969108,-0.22687982,-0.14068198,-0.076507315,-0.3530358,-0.3180601,-0.24606001,-0.0059940405,0.59192973,0.4246426,-0.5066626
0.017714843,0.18519928,-0.081204936,-0.42322224,0.582756,0.05354341,-0.25127497,0.40180206,-0.15144664,0.16549501,-0.12269488,0.6307846,0.24591069,-0.0050794426,-0.2210719,-0.067079246,-0.013342392,0.009516288,0.84501606,-0.1000064,0.1437051,0.26867074,0.07920052,-0.011083417,-0.18770014,0.05817702,-0.23957139,0.022962255,0.1387024,0.25936264,-0.053327255,-0.40547943,0.052304633,0.03091035,-0.48532906,0.10490505,-0.056335114,-0.06994988,-0.12652469,0.06754513,0.26034743,-0.10529565,0.19852564,-0.8134667,-0.028041271,0.21868679,-0.059289236,0.16855529,0.11449129,-0.5095821,-0.5897629,0.013913477,-0.09122756,0.09561591,0.15689597,-0.12114717,-0.28211778,-1.1144104,0.08644071,0.011333422
0.11976825,0.2096118,-0.124472946,-0.038920242,-0.18483719,-0.12697333,0.09500889,0.047569286,0.04510508,-0.088104896,0.21476017,-0.17319365,0.1608569,-0.03917072,0.018811246,0.047428537,0.054748047,0.12651138,-0.62700516,0.25773215,-0.120030835,0.38061386,-0.27618447,0.24654183,-0.5157897,-0.31752053,0.7990957,0.25026116,0.056889415,-0.10090763,0.07550986,-0.9509595,-0.09250441,0.41031745,-0.42244974,0.25134313,-0.0017604232,-0.40223724,0.09338256,-0.43370432,0.35257927,0.12512186,0.092359655,0.08694892,0.20764613,-0.2645927,0.045908134,0.022287317,0.07964346,-0.16926306,-0.55589676,-0.0045755715,-0.07166843,0.14693826,0.32973015,-0.33365187,-0.37277013,-0.8672793,-0.6028216,0.19921754
0.06409904,-0.11236527,-0.07847306,-0.21749422,0.3376941,0.07024905,0.2243355,0.10629934,0.013618913,-0.1548762,0.21198708,0.03388185,0.17882934,-0.117038004,0.0887016,-0.06603797,0.2046602,-0.0839763,1.6202203,0.09943102,-0.03461745,-0.10891472,-0.0422261,-0.05440589,-0.10187949,0.08423017,0.602769,-0.31152016,-0.19078825,-0.032991253,0.6339789,0.33709595,-0.2362439,-0.015883267,-1.1139319,0.3308784,-0.18478385,0.11990419,0.060490698,-0.43596724,-0.04330052,0.047324255,-0.0740581,0.5197919,0.11683217,0.3056601,0.19063297,0.07766337,-0.25488165,-0.36573517,0.6135925,0.14977808,-0.3727696,0.16954777,-0.25878915,0.06652069,-0.04627874,-0.62890047,-0.083826646,0.16033092
0.068807006,0.16019098,0.07823424,-0.10169027,-0.26416796,-0.093693,-0.014119099,-0.08746742,0.06918728,-0.14624688,0.23785403,-0.17886542,0.10155152,-0.047338463,0.019341802,0.075264424,0.052433763,-0.02577034,0.7085987,0.1584776,0.05410141,0.056936618,-0.014476098,0.079540916,-0.21973073,-0.118322685,0.7350431,-0.07510619,-0.06372443,-0.030589523,0.7424961,0.1598259,-0.20045024,0.36554047,-0.24457523,0.2674658,-0.14374794,-0.30400452,0.15374427,-0.90735054,0.14447851,0.034851156,-0.12291258,0.5804605,0.22598459,0.011873389,0.216701,0.049504813,0.015059715,-0.10097882,0.16500218,0.081997015,-0.18102996,0.12641045,-0.015454255,-0.021871643,-0.031430375,-1.0897609,-0.44021553,0.15059903
-0.113787994,-0.0058602,-0.07897523,-0.035989236,-0.27995372,0.13320109,-0.080189645,-0.17479067,0.0011386499,0.23593399,0.13165884,-0.10533962,0.07428546,0.09569402,-0.07697306,0.098853484,-0.090647444,0.14162266,-0.8577874,0.0761368,0.15323773,-0.21978712,0.1647425,0.014748931,0.21005656,0.19524503,-0.10951774,0.25539652,0.049396265,0.1295117,0.3158756,0.5908266,0.020782627,-0.008637756,1.0806519,0.1900987,0.27219838,0.06358648,0.34981954,-0.83117986,-0.20215248,-0.3850053,-0.19073832,-0.48635173,0.3233166,-0.02912732,0.01770446,0.02335338,-0.21521804,-0.03592633,0.38527074,-0.31035334,-0.25211406,-0.17521036,-0.04760707,0.33427224,0.076203436,-0.86018366,0.1222761,0.07687174
0.056201905,0.026853783,-0.13010944,0.11985584,0.021340113,0.18450628,-0.14115563,0.025148438,0.0699126,0.104070105,0.029523058,0.024187446,0.19317934,-0.013464453,0.12718356,0.014974211,-0.28825688,0.028186873,-0.21302527,0.14723459,0.12038848,0.10058172,-0.013689537,0.20022655,-0.3567547,-0.30130997,-0.46165058,0.28186542,0.1553557,0.016273176,-0.33089533,-0.7081019,0.14648151,-0.067929044,-0.38004488,-0.4417238,-0.03818252,-0.5134408,-0.2374252,-0.3719791,0.42282945,0.027382642,-0.13641876,-0.31546023,0.1080681,-0.3309235,0.033238743,-0.085202225,0.21600553,0.050458264,-1.5431696,-0.08272749,-0.1250666,0.18693113,0.15995651,0.05212115,-0.17076652,-0.6537918,-0.19565219,-0.045754243
-0.06693992,-0.19672218,-0.17602679,0.047229417,0.24218163,0.08667233,0.2631986,0.006607089,-0.026239712,-0.07806926,0.22482476,-0.11485958,0.15413229,-0.05452027,0.10758848,-0.09031335,-0.009243436,-0.32112655,-1.6137736,-0.08146632,-0.012847852,-0.063587815,0.02595409,0.119881295,0.12124712,0.015783723,0.22490528,-0.1460573,-0.12417169,-0.060883425,0.56686425,0.47036996,-0.031609774,-0.12594122,-0.8728267,-0.11705471,-0.2110496,0.2990528,0.095990986,-0.3983003,-0.2875644,0.03088291,-0.11014693,0.041801225,0.022936469,0.26209006,0.091668725,0.012150814,-0.2626994,-0.08544536,0.4793343,0.021506304,-0.084342614,0.019934945,-0.34398142,0.10455167,0.06864935,-0.45181942,-0.01506092,-0.0029948158
0.09386362,-0.17572713,-0.010398509,-0.07313058,0.08932716,-0.15087698,0.14172846,0.1049965,0.17946334,-0.22427419,0.27286002,-0.24875046,0.0065535316,-0.105089694,0.11699898,-0.073846355,-0.06778826,-0.06795314,0.3826398,0.060796145,0.048359346,-0.0659728,-0.10383002,0.22575122,-0.17140675,0.1864034,0.7694773,-0.11968082,-0.062928505,-0.3495735,0.18465632,-0.011956625,-0.22593378,0.19112316,-1.6345651,0.13506266,-0.072273225,0.01396534,0.013887456,-0.15674509,0.13505542,0.22983137,-0.11924698,1.4125934,0.16939153,0.09910338,0.17835683,-0.12538913,-0.08657455,-0.036229137,0.09826784,0.11328599,-0.07964534,0.011487864,-0.065215565,-0.07078706,-0.19193077,0.17069916,-0.3115245,0.12727875
-0.020750321,0.19605681,-0.06821263,0.37303567,-0.15817875,-0.05156152,0.055834126,-0.097767755,0.089332774,0.25709262,-0.06651858,-0.123049036,0.25912124,0.021920947,-0.23956093,-0.32887763,-0.31886077,-0.027613405,0.4101424,-0.072546616,0.16710867,0.20557323,-0.033362605,0.14975107,-0.4157115,-0.49632898,0.3624181,0.6715357,-0.0995856,-0.17173395,0.5488486,-0.4576071,0.22476625,0.059271105,0.46737042,-0.4841629,0.05728965,-0.027624527,-0.020409824,-1.0793738,0.25328517,0.003059201,0.04104828,-0.41517112,0.09123025,-0.32956472,-0.036339987,-0.10497967,-0.23095027,0.03497223,-0.13977729,-0.13349442,0.08232728,0.034183733,0.06485731,0.011822472,-0.21773492,-1.4304974,-0.066679284,0.16622896
